cycle,state,stage,answer,candidate_name,candidate_party,pct
2020,Florida,general,Trump,Donald Trump,REP,51.4
2020,Florida,general,Harris,Kamala D. Harris,DEM,47.3
2020,Florida,general,Trump,Donald Trump,REP,52.7
2020,Florida,general,Warren,Elizabeth Warren,DEM,47.8
2020,Florida,general,Trump,Donald Trump,REP,52.2
2020,Florida,general,Buttigieg,Pete Buttigieg,DEM,48.3
2020,Florida,general,Trump,Donald Trump,REP,51.7
2020,North Dakota,general,Biden,Joseph R. Biden Jr.,DEM,39.0
2020,North Dakota,general,Trump,Donald Trump,REP,54.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,48.0
2020,,general,Trump,Donald Trump,REP,44.0
2020,,general,Warren,Elizabeth Warren,DEM,48.0
2020,,general,Trump,Donald Trump,REP,45.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,49.0
2020,,general,Trump,Donald Trump,REP,38.0
2020,,general,Sanders,Bernard Sanders,DEM,46.0
2020,,general,Trump,Donald Trump,REP,41.0
2020,,general,Harris,Kamala D. Harris,DEM,41.0
2020,,general,Trump,Donald Trump,REP,41.0
2020,,general,Warren,Elizabeth Warren,DEM,43.0
2020,,general,Trump,Donald Trump,REP,41.0
2020,,general,Buttigieg,Pete Buttigieg,DEM,40.0
2020,,general,Trump,Donald Trump,REP,41.0
2020,Pennsylvania,general,Biden,Joseph R. Biden Jr.,DEM,53.0
2020,Pennsylvania,general,Trump,Donald Trump,REP,42.0
2020,Pennsylvania,general,Sanders,Bernard Sanders,DEM,50.0
2020,Pennsylvania,general,Trump,Donald Trump,REP,43.0
2020,Pennsylvania,general,Warren,Elizabeth Warren,DEM,47.0
2020,Pennsylvania,general,Trump,Donald Trump,REP,44.0
2020,Pennsylvania,general,Harris,Kamala D. Harris,DEM,45.0
2020,Pennsylvania,general,Trump,Donald Trump,REP,45.0
2020,Pennsylvania,general,Buttigieg,Pete Buttigieg,DEM,45.0
2020,Pennsylvania,general,Trump,Donald Trump,REP,44.0
2020,Pennsylvania,general,O'Rourke,Beto O'Rourke,DEM,44.0
2020,Pennsylvania,general,Trump,Donald Trump,REP,46.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,54.4
2020,,general,Trump,Donald Trump,REP,45.6
2020,,general,O'Rourke,Beto O'Rourke,DEM,52.4
2020,,general,Trump,Donald Trump,REP,47.6
2020,,general,Sanders,Bernard Sanders,DEM,54.0
2020,,general,Trump,Donald Trump,REP,46.0
2020,,general,Harris,Kamala D. Harris,DEM,51.3
2020,,general,Trump,Donald Trump,REP,48.7
2020,,general,Warren,Elizabeth Warren,DEM,51.5
2020,,general,Trump,Donald Trump,REP,48.5
2020,,general,Buttigieg,Pete Buttigieg,DEM,50.0
2020,,general,Trump,Donald Trump,REP,50.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,49.0
2020,,general,Trump,Donald Trump,REP,39.0
2020,,general,Sanders,Bernard Sanders,DEM,49.0
2020,,general,Trump,Donald Trump,REP,40.0
2020,,general,Booker,Cory A. Booker,DEM,44.0
2020,,general,Trump,Donald Trump,REP,41.0
2020,,general,Harris,Kamala D. Harris,DEM,44.0
2020,,general,Trump,Donald Trump,REP,41.0
2020,,general,Warren,Elizabeth Warren,DEM,43.0
2020,,general,Trump,Donald Trump,REP,41.0
2020,,general,Buttigieg,Pete Buttigieg,DEM,41.0
2020,,general,Trump,Donald Trump,REP,41.0
2020,,general,Harris,Kamala D. Harris,DEM,42.0
2020,,general,Trump,Donald Trump,REP,47.0
2020,Arizona,general,Biden,Joseph R. Biden Jr.,DEM,49.0
2020,Arizona,general,Trump,Donald Trump,REP,44.0
2020,Arizona,general,Warren,Elizabeth Warren,DEM,42.0
2020,Arizona,general,Trump,Donald Trump,REP,47.0
2020,Arizona,general,O'Rourke,Beto O'Rourke,DEM,40.0
2020,Arizona,general,Trump,Donald Trump,REP,46.0
2020,Arizona,general,Harris,Kamala D. Harris,DEM,39.0
2020,Arizona,general,Trump,Donald Trump,REP,48.0
2020,Arizona,general,Sanders,Bernard Sanders,DEM,37.0
2020,Arizona,general,Trump,Donald Trump,REP,46.0
2020,Arizona,general,Buttigieg,Pete Buttigieg,DEM,37.0
2020,Arizona,general,Trump,Donald Trump,REP,46.0
2020,,general,Buttigieg,Pete Buttigieg,DEM,29.0
2020,,general,Trump,Donald Trump,REP,40.0
2020,,general,Delaney,John K. Delaney,DEM,26.0
2020,,general,Trump,Donald Trump,REP,39.0
2020,,general,Gabbard,Tulsi Gabbard,DEM,24.0
2020,,general,Trump,Donald Trump,REP,39.0
2020,,general,Gillibrand,Kirsten E. Gillibrand,DEM,28.0
2020,,general,Trump,Donald Trump,REP,39.0
2020,,general,Hickenlooper,John Hickenlooper,DEM,25.0
2020,,general,Trump,Donald Trump,REP,39.0
2020,,general,Klobuchar,Amy Klobuchar,DEM,27.0
2020,,general,Trump,Donald Trump,REP,39.0
2020,,general,Williamson,Marianne Williamson,DEM,24.0
2020,,general,Trump,Donald Trump,REP,40.0
2020,,general,Yang,Andrew Yang,DEM,26.0
2020,,general,Trump,Donald Trump,REP,38.0
2020,,general,Ryan,Tim Ryan,DEM,27.0
2020,,general,Trump,Donald Trump,REP,38.0
2020,,general,Swalwell,Eric Swalwell,DEM,25.0
2020,,general,Trump,Donald Trump,REP,39.0
2020,Florida,general,Biden,Joseph R. Biden Jr.,DEM,44.0
2020,Florida,general,Trump,Donald Trump,REP,48.0
2020,Iowa,general,Biden,Joseph R. Biden Jr.,DEM,44.0
2020,Iowa,general,Trump,Donald Trump,REP,49.0
2020,Texas,general,Biden,Joseph R. Biden Jr.,DEM,42.0
2020,Texas,general,Trump,Donald Trump,REP,49.0
2020,Wisconsin,general,Biden,Joseph R. Biden Jr.,DEM,42.0
2020,Wisconsin,general,Trump,Donald Trump,REP,46.0
2020,Michigan,general,Biden,Joseph R. Biden Jr.,DEM,45.0
2020,Michigan,general,Trump,Donald Trump,REP,42.0
2020,Pennsylvania,general,Biden,Joseph R. Biden Jr.,DEM,46.0
2020,Pennsylvania,general,Trump,Donald Trump,REP,45.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,43.0
2020,,general,Trump,Donald Trump,REP,36.0
2020,,general,Sanders,Bernard Sanders,DEM,37.0
2020,,general,Trump,Donald Trump,REP,38.0
2020,,general,Harris,Kamala D. Harris,DEM,30.0
2020,,general,Trump,Donald Trump,REP,39.0
2020,,general,Warren,Elizabeth Warren,DEM,33.0
2020,,general,Trump,Donald Trump,REP,39.0
2020,,general,O'Rourke,Beto O'Rourke,DEM,31.0
2020,,general,Trump,Donald Trump,REP,38.0
2020,,general,Booker,Cory A. Booker,DEM,30.0
2020,,general,Trump,Donald Trump,REP,38.0
2020,,general,Inslee,Jay Robert Inslee,DEM,24.0
2020,,general,Trump,Donald Trump,REP,37.0
2020,,general,Castro,Julián Castro,DEM,26.0
2020,,general,Trump,Donald Trump,REP,38.0
2020,,general,Gravel,Mike Gravel,DEM,22.0
2020,,general,Trump,Donald Trump,REP,38.0
2020,,general,Messam,Wayne Messam,DEM,21.0
2020,,general,Trump,Donald Trump,REP,38.0
2020,,general,Moulton,Seth Moulton,DEM,22.0
2020,,general,Trump,Donald Trump,REP,37.0
2020,Texas,general,Biden,Joseph R. Biden Jr.,DEM,50.5
2020,Texas,general,Trump,Donald Trump,REP,49.5
2020,Texas,general,O'Rourke,Beto O'Rourke,DEM,50.3
2020,Texas,general,Trump,Donald Trump,REP,49.7
2020,Texas,general,Sanders,Bernard Sanders,DEM,48.9
2020,Texas,general,Trump,Donald Trump,REP,51.1
2020,Texas,general,Harris,Kamala D. Harris,DEM,45.8
2020,Texas,general,Trump,Donald Trump,REP,54.2
2020,Texas,general,Warren,Elizabeth Warren,DEM,46.9
2020,Texas,general,Trump,Donald Trump,REP,53.1
2020,Texas,general,Buttigieg,Pete Buttigieg,DEM,46.3
2020,Texas,general,Trump,Donald Trump,REP,53.7
2020,,general,Sanders,Bernard Sanders,DEM,50.0
2020,,general,Trump,Donald Trump,REP,44.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,51.0
2020,,general,Trump,Donald Trump,REP,45.0
2020,,general,Buttigieg,Pete Buttigieg,DEM,47.0
2020,,general,Trump,Donald Trump,REP,44.0
2020,,general,Harris,Kamala D. Harris,DEM,49.0
2020,,general,Trump,Donald Trump,REP,45.0
2020,,general,Warren,Elizabeth Warren,DEM,47.0
2020,,general,Trump,Donald Trump,REP,48.0
2020,,general,O'Rourke,Beto O'Rourke,DEM,52.0
2020,,general,Trump,Donald Trump,REP,42.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,43.0
2020,,general,Trump,Donald Trump,REP,37.0
2020,,general,Buttigieg,Pete Buttigieg,DEM,40.0
2020,,general,Trump,Donald Trump,REP,44.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,42.0
2020,,general,Trump,Donald Trump,REP,34.0
2020,Wisconsin,general,Warren,Elizabeth Warren,DEM,47.0
2020,Wisconsin,general,Trump,Donald Trump,REP,41.0
2020,Wisconsin,general,Sanders,Bernard Sanders,DEM,49.0
2020,Wisconsin,general,Trump,Donald Trump,REP,42.0
2020,Wisconsin,general,Biden,Joseph R. Biden Jr.,DEM,50.0
2020,Wisconsin,general,Trump,Donald Trump,REP,40.0
2020,Wisconsin,general,Harris,Kamala D. Harris,DEM,43.0
2020,Wisconsin,general,Trump,Donald Trump,REP,42.0
2020,Wisconsin,general,O'Rourke,Beto O'Rourke,DEM,44.0
2020,Wisconsin,general,Trump,Donald Trump,REP,41.0
2020,Wisconsin,general,Buttigieg,Pete Buttigieg,DEM,44.0
2020,Wisconsin,general,Trump,Donald Trump,REP,41.0
2020,Michigan,general,Sanders,Bernard Sanders,DEM,52.0
2020,Michigan,general,Trump,Donald Trump,REP,41.0
2020,Wisconsin,general,Sanders,Bernard Sanders,DEM,52.0
2020,Wisconsin,general,Trump,Donald Trump,REP,42.0
2020,Pennsylvania,general,Sanders,Bernard Sanders,DEM,51.0
2020,Pennsylvania,general,Trump,Donald Trump,REP,43.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,52.8
2020,,general,Trump,Donald Trump,REP,47.2
2020,,general,O'Rourke,Beto O'Rourke,DEM,51.2
2020,,general,Trump,Donald Trump,REP,48.8
2020,,general,Sanders,Bernard Sanders,DEM,51.5
2020,,general,Trump,Donald Trump,REP,48.5
2020,,general,Harris,Kamala D. Harris,DEM,50.3
2020,,general,Trump,Donald Trump,REP,49.7
2020,,general,Warren,Elizabeth Warren,DEM,48.3
2020,,general,Trump,Donald Trump,REP,51.7
2020,,general,Buttigieg,Pete Buttigieg,DEM,48.6
2020,,general,Trump,Donald Trump,REP,51.4
2020,Missouri,general,Biden,Joseph R. Biden Jr.,DEM,43.0
2020,Missouri,general,Trump,Donald Trump,REP,51.0
2020,Missouri,general,Sanders,Bernard Sanders,DEM,39.0
2020,Missouri,general,Trump,Donald Trump,REP,51.0
2020,Missouri,general,O'Rourke,Beto O'Rourke,DEM,38.0
2020,Missouri,general,Trump,Donald Trump,REP,51.0
2020,Missouri,general,Harris,Kamala D. Harris,DEM,36.0
2020,Missouri,general,Trump,Donald Trump,REP,52.0
2020,,general,Sanders,Bernard Sanders,DEM,44.0
2020,,general,Trump,Donald Trump,REP,47.0
2020,,general,Sanders,Bernard Sanders,DEM,45.0
2020,,general,Trump,Donald Trump,REP,44.0
2020,,general,Harris,Kamala D. Harris,DEM,44.0
2020,,general,Trump,Donald Trump,REP,45.0
2020,,general,Warren,Elizabeth Warren,DEM,43.0
2020,,general,Trump,Donald Trump,REP,45.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,45.0
2020,,general,Trump,Donald Trump,REP,45.0
2020,Massachusetts,general,Warren,Elizabeth Warren,DEM,63.1
2020,Massachusetts,general,Trump,Donald Trump,REP,36.9
2020,Massachusetts,general,Biden,Joseph R. Biden Jr.,DEM,68.8
2020,Massachusetts,general,Trump,Donald Trump,REP,31.2
2020,Massachusetts,general,Sanders,Bernard Sanders,DEM,63.8
2020,Massachusetts,general,Trump,Donald Trump,REP,36.2
2020,,general,Buttigieg,Pete Buttigieg,DEM,28.0
2020,,general,Trump,Donald Trump,REP,37.0
2020,,general,Delaney,John K. Delaney,DEM,27.0
2020,,general,Trump,Donald Trump,REP,37.0
2020,,general,Gabbard,Tulsi Gabbard,DEM,25.0
2020,,general,Trump,Donald Trump,REP,38.0
2020,,general,Gillibrand,Kirsten E. Gillibrand,DEM,29.0
2020,,general,Trump,Donald Trump,REP,36.0
2020,,general,Hickenlooper,John Hickenlooper,DEM,25.0
2020,,general,Trump,Donald Trump,REP,37.0
2020,,general,Klobuchar,Amy Klobuchar,DEM,30.0
2020,,general,Trump,Donald Trump,REP,37.0
2020,,general,Williamson,Marianne Williamson,DEM,26.0
2020,,general,Trump,Donald Trump,REP,37.0
2020,,general,Yang,Andrew Yang,DEM,25.0
2020,,general,Trump,Donald Trump,REP,37.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,45.0
2020,,general,Trump,Donald Trump,REP,36.0
2020,,general,Sanders,Bernard Sanders,DEM,41.0
2020,,general,Trump,Donald Trump,REP,38.0
2020,,general,Harris,Kamala D. Harris,DEM,32.0
2020,,general,Trump,Donald Trump,REP,38.0
2020,,general,Warren,Elizabeth Warren,DEM,35.0
2020,,general,Trump,Donald Trump,REP,39.0
2020,,general,O'Rourke,Beto O'Rourke,DEM,34.0
2020,,general,Trump,Donald Trump,REP,38.0
2020,,general,Booker,Cory A. Booker,DEM,31.0
2020,,general,Trump,Donald Trump,REP,38.0
2020,,general,Inslee,Jay Robert Inslee,DEM,25.0
2020,,general,Trump,Donald Trump,REP,38.0
2020,,general,Castro,Julián Castro,DEM,30.0
2020,,general,Trump,Donald Trump,REP,38.0
2020,Nevada,general,Warren,Elizabeth Warren,DEM,46.3
2020,Nevada,general,Trump,Donald Trump,REP,53.7
2020,Nevada,general,Biden,Joseph R. Biden Jr.,DEM,51.7
2020,Nevada,general,Trump,Donald Trump,REP,48.3
2020,Nevada,general,Sanders,Bernard Sanders,DEM,48.6
2020,Nevada,general,Trump,Donald Trump,REP,51.4
2020,Nevada,general,Harris,Kamala D. Harris,DEM,49.3
2020,Nevada,general,Trump,Donald Trump,REP,50.7
2020,Nevada,general,Buttigieg,Pete Buttigieg,DEM,48.0
2020,Nevada,general,Trump,Donald Trump,REP,52.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,53.0
2020,,general,Trump,Donald Trump,REP,40.0
2020,,general,Buttigieg,Pete Buttigieg,DEM,45.0
2020,,general,Trump,Donald Trump,REP,41.0
2020,,general,Booker,Cory A. Booker,DEM,48.0
2020,,general,Trump,Donald Trump,REP,41.0
2020,,general,Gillibrand,Kirsten E. Gillibrand,DEM,47.0
2020,,general,Trump,Donald Trump,REP,41.0
2020,,general,Harris,Kamala D. Harris,DEM,48.0
2020,,general,Trump,Donald Trump,REP,41.0
2020,,general,O'Rourke,Beto O'Rourke,DEM,47.0
2020,,general,Trump,Donald Trump,REP,41.0
2020,,general,Sanders,Bernard Sanders,DEM,49.0
2020,,general,Trump,Donald Trump,REP,41.0
2020,,general,Warren,Elizabeth Warren,DEM,48.0
2020,,general,Trump,Donald Trump,REP,42.0
2020,Pennsylvania,general,Warren,Elizabeth Warren,DEM,52.4
2020,Pennsylvania,general,Trump,Donald Trump,REP,47.6
2020,Pennsylvania,general,Biden,Joseph R. Biden Jr.,DEM,54.8
2020,Pennsylvania,general,Trump,Donald Trump,REP,45.2
2020,Pennsylvania,general,Sanders,Bernard Sanders,DEM,54.6
2020,Pennsylvania,general,Trump,Donald Trump,REP,45.4
2020,Pennsylvania,general,Harris,Kamala D. Harris,DEM,50.7
2020,Pennsylvania,general,Trump,Donald Trump,REP,49.3
2020,Pennsylvania,general,O'Rourke,Beto O'Rourke,DEM,50.8
2020,Pennsylvania,general,Trump,Donald Trump,REP,49.2
2020,,general,Biden,Joseph R. Biden Jr.,DEM,49.0
2020,,general,Trump,Donald Trump,REP,44.0
2020,Iowa,general,Warren,Elizabeth Warren,DEM,48.6
2020,Iowa,general,Trump,Donald Trump,REP,51.4
2020,Iowa,general,Biden,Joseph R. Biden Jr.,DEM,52.8
2020,Iowa,general,Trump,Donald Trump,REP,47.2
2020,Iowa,general,Sanders,Bernard Sanders,DEM,50.9
2020,Iowa,general,Trump,Donald Trump,REP,49.1
2020,Iowa,general,Harris,Kamala D. Harris,DEM,46.4
2020,Iowa,general,Trump,Donald Trump,REP,53.6
2020,Iowa,general,Booker,Cory A. Booker,DEM,48.1
2020,Iowa,general,Trump,Donald Trump,REP,51.9
2020,Iowa,general,Warren,Elizabeth Warren,DEM,45.1
2020,Iowa,general,Trump,Donald Trump,REP,47.9
2020,Iowa,general,Schultz,Howard Schultz,IND,7.0
2020,Iowa,general,Sanders,Bernard Sanders,DEM,45.5
2020,Iowa,general,Trump,Donald Trump,REP,47.0
2020,Iowa,general,Schultz,Howard Schultz,IND,7.5
2020,Wisconsin,general,Biden,Joseph R. Biden Jr.,DEM,53.0
2020,Wisconsin,general,Trump,Donald Trump,REP,40.0
2020,Wisconsin,general,Sanders,Bernard Sanders,DEM,48.0
2020,Wisconsin,general,Trump,Donald Trump,REP,41.0
2020,Wisconsin,general,O'Rourke,Beto O'Rourke,DEM,45.0
2020,Wisconsin,general,Trump,Donald Trump,REP,42.0
2020,Michigan,general,Biden,Joseph R. Biden Jr.,DEM,45.0
2020,Michigan,general,Trump,Donald Trump,REP,46.0
2020,Michigan,general,Sanders,Bernard Sanders,DEM,45.0
2020,Michigan,general,Trump,Donald Trump,REP,46.0
2020,Michigan,general,O'Rourke,Beto O'Rourke,DEM,39.0
2020,Michigan,general,Trump,Donald Trump,REP,48.0
2020,Pennsylvania,general,Biden,Joseph R. Biden Jr.,DEM,50.0
2020,Pennsylvania,general,Trump,Donald Trump,REP,43.0
2020,Pennsylvania,general,Sanders,Bernard Sanders,DEM,44.0
2020,Pennsylvania,general,Trump,Donald Trump,REP,44.0
2020,Pennsylvania,general,O'Rourke,Beto O'Rourke,DEM,40.0
2020,Pennsylvania,general,Trump,Donald Trump,REP,47.0
2020,,general,Buttigieg,Pete Buttigieg,DEM,27.0
2020,,general,Trump,Donald Trump,REP,36.0
2020,,general,Delaney,John K. Delaney,DEM,28.0
2020,,general,Trump,Donald Trump,REP,36.0
2020,,general,Gabbard,Tulsi Gabbard,DEM,27.0
2020,,general,Trump,Donald Trump,REP,35.0
2020,,general,Gillibrand,Kirsten E. Gillibrand,DEM,31.0
2020,,general,Trump,Donald Trump,REP,36.0
2020,,general,Hickenlooper,John Hickenlooper,DEM,28.0
2020,,general,Trump,Donald Trump,REP,35.0
2020,,general,Klobuchar,Amy Klobuchar,DEM,30.0
2020,,general,Trump,Donald Trump,REP,37.0
2020,,general,Williamson,Marianne Williamson,DEM,27.0
2020,,general,Trump,Donald Trump,REP,36.0
2020,,general,Yang,Andrew Yang,DEM,27.0
2020,,general,Trump,Donald Trump,REP,35.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,47.0
2020,,general,Trump,Donald Trump,REP,40.0
2020,,general,Harris,Kamala D. Harris,DEM,39.0
2020,,general,Trump,Donald Trump,REP,41.0
2020,,general,Warren,Elizabeth Warren,DEM,40.0
2020,,general,Trump,Donald Trump,REP,42.0
2020,,general,Sanders,Bernard Sanders,DEM,44.0
2020,,general,Trump,Donald Trump,REP,41.0
2020,,general,Warren,Elizabeth Warren,DEM,50.9
2020,,general,Trump,Donald Trump,REP,49.1
2020,,general,Biden,Joseph R. Biden Jr.,DEM,55.4
2020,,general,Trump,Donald Trump,REP,44.6
2020,,general,Sanders,Bernard Sanders,DEM,50.9
2020,,general,Trump,Donald Trump,REP,49.1
2020,,general,Harris,Kamala D. Harris,DEM,52.2
2020,,general,Trump,Donald Trump,REP,47.8
2020,,general,O'Rourke,Beto O'Rourke,DEM,48.9
2020,,general,Trump,Donald Trump,REP,51.1
2020,,general,O'Rourke,Beto O'Rourke,DEM,43.5
2020,,general,Trump,Donald Trump,REP,46.4
2020,,general,Schultz,Howard Schultz,IND,10.1
2020,,general,Biden,Joseph R. Biden Jr.,DEM,51.8
2020,,general,Trump,Donald Trump,REP,44.0
2020,,general,Schultz,Howard Schultz,IND,4.2
2020,,general,Biden,Joseph R. Biden Jr.,DEM,44.0
2020,,general,Trump,Donald Trump,REP,33.0
2020,,general,Sanders,Bernard Sanders,DEM,40.0
2020,,general,Trump,Donald Trump,REP,35.0
2020,,general,Harris,Kamala D. Harris,DEM,34.0
2020,,general,Trump,Donald Trump,REP,36.0
2020,,general,Warren,Elizabeth Warren,DEM,34.0
2020,,general,Trump,Donald Trump,REP,37.0
2020,,general,O'Rourke,Beto O'Rourke,DEM,36.0
2020,,general,Trump,Donald Trump,REP,36.0
2020,,general,Booker,Cory A. Booker,DEM,35.0
2020,,general,Trump,Donald Trump,REP,37.0
2020,,general,Inslee,Jay Robert Inslee,DEM,26.0
2020,,general,Trump,Donald Trump,REP,36.0
2020,,general,Castro,Julián Castro,DEM,30.0
2020,,general,Trump,Donald Trump,REP,37.0
2020,Wisconsin,general,Warren,Elizabeth Warren,DEM,52.1
2020,Wisconsin,general,Trump,Donald Trump,REP,47.9
2020,Wisconsin,general,Biden,Joseph R. Biden Jr.,DEM,54.3
2020,Wisconsin,general,Trump,Donald Trump,REP,45.7
2020,Wisconsin,general,Sanders,Bernard Sanders,DEM,52.1
2020,Wisconsin,general,Trump,Donald Trump,REP,47.9
2020,Wisconsin,general,Harris,Kamala D. Harris,DEM,49.8
2020,Wisconsin,general,Trump,Donald Trump,REP,50.2
2020,Wisconsin,general,O'Rourke,Beto O'Rourke,DEM,50.8
2020,Wisconsin,general,Trump,Donald Trump,REP,49.2
2020,Wisconsin,general,Klobuchar,Amy Klobuchar,DEM,50.4
2020,Wisconsin,general,Trump,Donald Trump,REP,49.6
2020,Wisconsin,general,Biden,Joseph R. Biden Jr.,DEM,51.2
2020,Wisconsin,general,Trump,Donald Trump,REP,44.4
2020,Wisconsin,general,Schultz,Howard Schultz,IND,4.4
2020,Wisconsin,general,Sanders,Bernard Sanders,DEM,48.4
2020,Wisconsin,general,Trump,Donald Trump,REP,46.2
2020,Wisconsin,general,Schultz,Howard Schultz,IND,5.4
2020,,general,Biden,Joseph R. Biden Jr.,DEM,48.0
2020,,general,Trump,Donald Trump,REP,43.0
2020,,general,Warren,Elizabeth Warren,DEM,44.0
2020,,general,Trump,Donald Trump,REP,44.0
2020,,general,Harris,Kamala D. Harris,DEM,44.0
2020,,general,Trump,Donald Trump,REP,44.0
2020,,general,Sanders,Bernard Sanders,DEM,46.0
2020,,general,Trump,Donald Trump,REP,44.0
2020,,general,O'Rourke,Beto O'Rourke,DEM,43.0
2020,,general,Trump,Donald Trump,REP,44.0
2020,,general,Booker,Cory A. Booker,DEM,42.0
2020,,general,Trump,Donald Trump,REP,44.0
2020,,general,Biden,Joseph R. Biden Jr.,DEM,50.5
2020,,general,Trump,Donald Trump,REP,45.8
2020,,general,Sanders,Bernard Sanders,DEM,49.8
2020,,general,Trump,Donald Trump,REP,46.3
2020,,general,Harris,Kamala D. Harris,DEM,47.6
2020,,general,Trump,Donald Trump,REP,46.6
2020,,general,O'Rourke,Beto O'Rourke,DEM,48.1
2020,,general,Trump,Donald Trump,REP,46.5
2020,,general,Warren,Elizabeth Warren,DEM,49.0
2020,,general,Trump,Donald Trump,REP,46.7
2020,,general,Biden,Joseph R. Biden Jr.,DEM,51.3
2020,,general,Pence,Mike Pence,REP,45.1
2020,,general,Sanders,Bernard Sanders,DEM,49.6
2020,,general,Pence,Mike Pence,REP,47.0
2020,,general,Harris,Kamala D. Harris,DEM,47.8
2020,,general,Pence,Mike Pence,REP,46.5
2020,,general,O'Rourke,Beto O'Rourke,DEM,47.9
2020,,general,Pence,Mike Pence,REP,47.0
2020,,general,Warren,Elizabeth Warren,DEM,48.6
2020,,general,Pence,Mike Pence,REP,46.9
2020,,general,Biden,Joseph R. Biden Jr.,DEM,48.0
2020,,general,Trump,Donald Trump,REP,45.0
2020,,general,Schultz,Howard Schultz,IND,4.0
2020,,general,Sanders,Bernard Sanders,DEM,46.0
2020,,general,Trump,Donald Trump,REP,45.0
2020,,general,Schultz,Howard Schultz,IND,7.0
2020,,general,Harris,Kamala D. Harris,DEM,44.0
2020,,general,Trump,Donald Trump,REP,45.0
2020,,general,Schultz,Howard Schultz,IND,7.0
2020,,general,O'Rourke,Beto O'Rourke,DEM,44.0
2020,,general,Trump,Donald Trump,REP,45.0
2020,,general,Schultz,Howard Schultz,IND,7.0
2020,,general,Warren,Elizabeth Warren,DEM,45.0
2020,,general,Trump,Donald Trump,REP,45.0
2020,,general,Schultz,Howard Schultz,IND,7.0
2020,Michigan,general,Warren,Elizabeth Warren,DEM,51.4
2020,Michigan,general,Trump,Donald Trump,REP,48.6
2020,Michigan,general,Biden,Joseph R. Biden Jr.,DEM,53.7
2020,Michigan,general,Trump,Donald Trump,REP,46.3
2020,Michigan,general,Sanders,Bernard Sanders,DEM,52.5
2020,Michigan,general,Trump,Donald Trump,REP,47.5
2020,Michigan,general,Harris,Kamala D. Harris,DEM,51.3
2020,Michigan,general,Trump,Donald Trump,REP,48.7
2020,Michigan,general,Klobuchar,Amy Klobuchar,DEM,52.8
2020,Michigan,general,Trump,Donald Trump,REP,47.2
